新闻,#genre#
剑阁新闻综合,rtmp://tv.dzsm.com/chan/xqjg?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
青川新闻综合,rtmp://live.sctvcloud.com/live/qctv1?zsicd
青川新闻综合,http://live.sctvcloud.com/live/qctv1.m3u8?zsicd
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8?zsicd
旺苍新闻综合,http://live.sctvcloud.com/live/wctv1.m3u8?zsicd
旺苍新闻综合,rtmp://live.sctvcloud.com/live/wctv1?zsicd
旺苍新闻综合,rtmp://tv.dzsm.com/chan/xqwc?zsicd
昭化综合,rtmp://live.sctvcloud.com/live/zhtv1?zsicd
昭化综合,rtmp://tv.dzsm.com/chan/xqzh?zsicd
彭山综合,http://139.9.142.175:8011/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
彭山综合,http://139.9.142.175:8100/channellive/pstv.flv?zsicd
彭山综合,rtmp://139.9.142.175:1935/channellive/pstv?zsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
仁寿综合,http://play.scrstv.com/TV/xwzh.m3u8?zsicd
安岳新闻综合,https://livepull.ayrmt.com/live/fmzb1646208260208.m3u8?zsicd
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
甘洛综合,http://live.sctvcloud.com/live/ganluo.m3u8?zsicd
甘洛综合,rtmp://live.sctvcloud.com/live/ganluo?zsicd
会东综合,http://112.45.133.129:90/live/xwzh.m3u8?zsicd
会东综合,http://live.schdxww.com:90/live/xwzh.m3u8?zsicd
金阳综合,http://live.jyrmtzx.com:8080/live/jyxw.m3u8?zsicd
雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0;{User-Agent@0151?zsicd}
宁南新闻综合,http://live.sctvcloud.com/live/ningnantv1.m3u8?zsicd
宁南新闻综合,rtmp://live.sctvcloud.com/live/ningnantv1?zsicd
普格综合,http://pull-hls.live.rmtyun.cn/media/NaW5e67696fa4161.m3u8?sign=b1fa59ff38637f7f892e348907182331&t=176030ab4d1;{User-Agent@0151?zsicd}
西昌综合,http://103.252.251.199:18085/hls/xichangweishi.m3u8?zsicd
昭觉综合,rtmp://live.sctvcloud.com/live/zhaojue?zsicd
昭觉综合,http://live.sctvcloud.com/live/zhaojue.m3u8?zsicd
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd
康定新闻综合,http://tv.drs.ganzitv.com:8100/channellive/kangding.flv
石渠综合,http://tv.drs.ganzitv.com:8100/channellive/shiqu.flv?zsicd
宝兴综合,http://m3u8channel-bx.wuxianyaan.com/cms/videos/nmip-media-bx/channellive/channel11/playlist.m3u8?zsicd
宝兴综合,http://flv.drs.tv.yatv.tv:8080/channellive/baoxingxian.flv?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
名山综合,http://m3u8channel-ms.wuxianyaan.com/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8?zsicd
名山综合,http://flv.drs.tv.yatv.tv:8080/channellive/mingshan.flv?zsicd
名山综合,http://m3u8.mschannel.yatv.tv/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8?zsicd
石棉综合,http://flv.drs.tv.yatv.tv:8080/channellive/shimian.flv?zsicd
石棉综合,http://m3u8.smchannel.yatv.tv/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8?zsicd
石棉综合,http://m3u8channel-sm.wuxianyaan.com/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8?zsicd
荥经综合,http://m3u8channel-yj.wuxianyaan.com/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8?zsicd
荥经综合,http://m3u8.yjchannel.yatv.tv/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8?zsicd
荥经综合,http://flv.drs.tv.yatv.tv:8080/channellive/yingjing.flv?zsicd
荥经综合,rtmp://drs.tv.yatv.tv:1935/channellive/yingjing?zsicd
平昌新闻综合,rtmp://live.sctvcloud.com/live/pingchang?zsicd
平昌新闻综合,http://live.sctvcloud.com/live/pingchang.m3u8?zsicd
通江新闻综合,http://live.sctvcloud.com/live/bztongjiang.m3u8?zsicd
通江新闻综合,rtmp://live.sctvcloud.com/live/bztongjiang?zsicd
峨边电视台,http://tvfile.ebrm.lsrm.org.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
峨边电视台,rtmp://tv.ebrm.lsrm.org.cn/channellive/ch3?zsicd
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd
夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1?zsicd
井研综合,http://tvfile.jy.lsrm.org.cn/cms/videos/nmip-media-jy/channellive/channel3/playlist.m3u8?zsicd
井研综合,rtmp://tv.jy.lsrm.org.cn:1935/chan/ch2?zsicd
马边电视台,http://tvfile.mb.lsrm.org.cn/nmip-media/channellive/channel104860/playlist.m3u8?zsicd
沐川综合,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8?zsicd
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01?zsicd
沐川综合,http://tvfile.mc.lsrm.org.cn/cms/videos/nmip-media-mc/channellive/channel4/playlist.m3u8?zsicd
沐川综合,rtmp://tv.mc.lsrm.org.cn/chan/ch1?zsicd
沙湾综合,http://tvfile.sw.lsrm.org.cn/nmip-media/channellive/channel100064/playlist.m3u8?zsicd
沙湾综合,rtmp://tv.sw.lsrm.org.cn/chan/ch1?zsicd
峨眉山综合,http://embl.emsyd.jrem.cn/tv/ems01.m3u8?auth_key=1624854902-0-0-4c5c643800f475f11a1978be6539ea6c;{User-Agent@0151?zsicd}
峨眉山综合,rtmp://player.jrem.cn/emstvlive/ems01
金口河综合,rtmp://live.sctvcloud.com/live/jinkouhe?zsicd
金口河综合,http://live.sctvcloud.com/live/jinkouhe.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
泸县新闻综合,rtmp://tv.lxxcb.cn:1935/channellive/lxtv1?zsicd
纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8?zsicd
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8?zsicd
叙永综合,rtmp://luzhi.xuyongrongmei.com:1935/live/xyxw?zsicd
大英新闻综合,http://devpgclive.cmc.dyrmt.com/live/dyrmt01.m3u8?zsicd
蓬溪新闻综合,rtmp://live.sctvcloud.com/live/pengxilive?zsicd
蓬溪新闻综合,http://live.sctvcloud.com/live/pengxilive.m3u8?zsicd
广安区新闻,http://live2.gatv.com.cn:86/live/GAQ.m3u8?zsicd
华蓥综合,http://live2.gatv.com.cn:86/live/HY.m3u8?zsicd
邻水新闻综合,rtmp://live.sctvcloud.com/live/linshui?zsicd
邻水新闻综合,http://live2.gatv.com.cn:86/live/LS.m3u8?zsicd
邻水新闻综合,http://live.sctvcloud.com/live/linshui.m3u8?zsicd
前锋电视台,rtmp://live.sctvcloud.com/live/qianfeng?zsicd
前锋电视台,http://live2.gatv.com.cn:86/live/QF.m3u8?zsicd
前锋电视台,http://live.sctvcloud.com/live/qianfeng.m3u8?zsicd
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8?zsicd
武胜综合,http://wslive-show.wsxc.gov.cn/wstv/ch1.m3u8?zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8?zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.flv?zsicd
岳池新闻综合,http://live2.gatv.com.cn:86/live/YC.m3u8?zsicd
安州综合,rtmp://live.sctvcloud.com/live/anzhoutv1?zsicd
安州综合,http://live.sctvcloud.com/live/anzhoutv1.m3u8?zsicd
北川电视一套,rtmp://live.sctvcloud.com/live/bcgqlive?zsicd
北川电视一套,http://live.sctvcloud.com/live/bcgqlive.m3u8?zsicd
江油新闻综合,rtmp://live.sctvcloud.com/live/jiangyou?zsicd
江油新闻综合,http://live.sctvcloud.com/live/jiangyou.m3u8?zsicd
平武综合,rtmp://live.sctvcloud.com/live/pwtv?zsicd
平武综合,http://live.sctvcloud.com/live/pwtv.m3u8?zsicd
盐亭综合,rtmp://live.sctvcloud.com/live/yttv?zsicd
盐亭综合,http://live.sctvcloud.com/live/yttv.m3u8?zsicd
梓潼新闻综合,rtmp://live.sctvcloud.com/live/zttv-1?zsicd

湖北,#genre#
湖北,http://39.135.32.6:6610/PLTV/77777777/224/3221225721/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zhubd
中国交通湖北,http://tv.lanjingfm.com/cctbn/hubei.m3u8?zhubd
武汉新闻综合,http://live.hannews.com.cn/video/s10001-wuhannews/index.m3u8?zhubd
武汉新闻综合,http://video.hannews.com.cn/fs/livedit/579aab595e36f48a/adb11b845cc5a5ab.m3u8?zhubd
武汉新闻综合,http://jwlive.appwuhan.com/jw/20210809180243__6110fd43da4b6_818.m3u8?auth_key=1675091964-458351570-0-325688e99a0df23e8d71aad661a138da;{User-Agent@0151?zhubd}
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1672502399-0-0-ab2f43952f7fcf1b2da0c3372ec7e0e5;{User-Agent@0151?zhubd}
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1672502399-0-0-a9eb4b69fedb8e6d352f38af4867984f;{User-Agent@0151?zhubd}
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1672502399-0-0-dd8f147fdd4d8fa5cf320242c32b4ecd;{User-Agent@0151?zhubd}
襄阳综合,https://xiangyang-live21.cjyun.org/10125/s10125-news_hd.m3u8?auth_key=1672502399-0-0-49069b24dfdfa997425eca0ab4db255c;{User-Agent@0151?zhubd}
襄阳经济生活,https://xiangyang-live21.cjyun.org/10125/s10125-society_hd.m3u8?auth_key=1672502399-0-0-9373626345f1c26628e7f79c971ea877;{User-Agent@0151?zhubd}
襄阳公共,https://xiangyang-live21.cjyun.org/10125/s10125-education_hd.m3u8?auth_key=1672502399-0-0-a9ca7300ce9271c1b70896fb74608e35;{User-Agent@0151?zhubd}
恩施综合,http://enshi-live21.cjyun.org/10070/s10070-eszh.m3u8?auth_key=1672502399-0-0-60521180e489ac8658a238bdf2e8119a;{User-Agent@0151?zhubd}
恩施文旅,http://enshi-live21.cjyun.org/10070/s10070-esgg.m3u8?auth_key=1672502399-0-0-050f5919fd23b093742c1d8aa5b13c63;{User-Agent@0151?zhubd}
宜昌综合,http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1672502399-0-0-c34eb27bb6364b174e0152f5a7cd7862;{User-Agent@0151?zhubd}
宜昌旅游生活,http://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1672502399-0-0-764e7b81e48e1213ac192382bdb4501c;{User-Agent@0151?zhubd}
十堰新闻,http://p2bj.weizan.cn/351104/837056569960221505/live.m3u8?zhubd
十堰新闻,rtmp://r2bj.weizan.cn/v/351104_837056569960221505?zhubd
十堰公共,http://p2bj.weizan.cn/351104/694292401376336037/live.m3u8?zhubd
十堰公共,rtmp://r2bj.weizan.cn/v/351104_694292401376336037?zhubd
十堰经济旅游,http://p2bj.weizan.cn/351104/791122427715011838/live.m3u8?zhubd
十堰经济旅游,rtmp://r2bj.weizan.cn/v/351104_791122427715011838?zhubd
荆门新闻综合,http://jingmen-live21.cjyun.org/10101/s10101-jmnews.m3u8?auth_key=1672502399-0-0-c9dc706da3efc39e5924b6871d7777ca;{User-Agent@0151?zhubd}
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
荆门教育频道,http://jingmen-live21.cjyun.org/10101/s10101-jmjytv.m3u8?auth_key=1672502399-0-0-60b4a66ddfcc942e855c11fb3a4c13dc;{User-Agent@0151?zhubd}
孝感新闻综合,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1672502399-0-0-5794062654aeaf404bcac09b0d00d10d;{User-Agent@0151?zhubd}
黄冈新闻频道,http://huanggang-live21.cjyun.org/10120/s10120-xwzh.m3u8?auth_key=1672502399-0-0-658b048e38ac7a094a7bca28bf712d53;{User-Agent@0151?zhubd}
黄冈公共频道,http://huanggang-live21.cjyun.org/10120/s10120-xwgg.m3u8?auth_key=1672502399-0-0-1810c76c7b12b2b5d853504e46920f66;{User-Agent@0151?zhubd}
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8?zhubd
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1672502399-0-0-747ca6c91b0b202060f8856c1212e6f1;{User-Agent@0151?zhubd}
鄂州公共频道,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1672502399-0-0-37e442dac5be05d19f5e8f06b3d2fd77;{User-Agent@0151?zhubd}
咸宁综合频道,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1672502399-0-0-a2bf92071e2d1574740c81336115a9a7;{User-Agent@0151?zhubd}
咸宁公共频道,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1672502399-0-0-1ec275fddf5b7dce126a0cf1d1a97f85;{User-Agent@0151?zhubd}
利川新闻综合,http://lichuan-live21.cjyun.org/10093/s10093-lczh.m3u8?auth_key=1672502399-0-0-f207596099dd52263c0839cbf33ce792;{User-Agent@0151?zhubd}
长阳综合频道,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1672502399-0-0-91794075e574af4b2d519913d272ec9d;{User-Agent@0151?zhubd}
当阳综合频道,http://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1672502399-0-0-6b11dd3aaf2df8de29cd906c0dd108f4;{User-Agent@0151?zhubd}
五峰综合频道,http://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1672502399-0-0-d61d5c98af4d028f09ef2aa2b55e43e9;{User-Agent@0151?zhubd}
兴山综合频道,http://xingshan-live21.cjyun.org/cjyun/s10108-xingshanTV01.m3u8?auth_key=1672502399-0-0-229b33b58adbfb54bb1b56660c904923;{User-Agent@0151?zhubd}
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1672502399-0-0-f74548d3774bd13a90e4f1a62fdb65aa;{User-Agent@0151?zhubd}
宜都综合频道,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1672502399-0-0-3f71190f25051bf0ba272a960ba39793;{User-Agent@0151?zhubd}
夷陵综合频道,http://yiling-live21.cjyun.org/10174/s10174-TC1T.m3u8?auth_key=1672502399-0-0-17b5ad3344b60bcdeb4b6995e1182380;{User-Agent@0151?zhubd}
秭归新闻综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1672502399-0-0-17fadbf9472366a8dd59500f240acf37;{User-Agent@0151?zhubd}
枝江综合频道,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1672502399-0-0-f83353fbbe0d14afcc290bf428217de2;{User-Agent@0151?zhubd}
咸丰新闻综合,http://xianfeng-live21.cjyun.org/10096/s10096-xftv1.m3u8?auth_key=1672502399-0-0-360388050a36653e6ce75944e6842202;{User-Agent@0151?zhubd}
大悟综合频道,http://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1672502399-0-0-47035cb52f73fd4cee6266876ab7aa19;{User-Agent@0151?zhubd}
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1672502399-0-0-720f18225520a83ba7ec795bbea95d0c;{User-Agent@0151?zhubd}
孝昌生活频道,http://xiaochang-live21.cjyun.org/10128/s10128-xcsh.m3u8?auth_key=1672502399-0-0-69b3682eb810b8d430b8a81bd9af8dcf;{User-Agent@0151?zhubd}
应城新闻党建,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1672502399-0-0-c3b7f39430b67a598cd4a4756fb4baf4;{User-Agent@0151?zhubd}
应城生活频道,http://yingcheng-live21.cjyun.org/10135/s10135-YCDJ.m3u8?auth_key=1672502399-0-0-2e283478ca59b5c2ca0af672782a2e09;{User-Agent@0151?zhubd}
云梦综合频道,http://ymtvplay.gdnewmedia.cc/live/ymzh.m3u8?zhubd
云梦党建农业,http://ymtvplay.gdnewmedia.cc/live/ymdj.m3u8
红安综合,http://hongan-live21.cjyun.org/10063/s10063-HAZH.m3u8?auth_key=1672502399-0-0-3558e7aa827c96ae981416fd28530dae;{User-Agent@0151?zhubd}
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
团风综合,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv1.m3u8?auth_key=1672502399-0-0-6c1ae9d0b3e4e847cd5f55ea6a22cfe7;{User-Agent@0151?zhubd}
团风生活,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv2.m3u8?auth_key=1672502399-0-0-ba7861372bc88129a83968cf82a25ed4;{User-Agent@0151?zhubd}
来凤综合,http://laifeng-live21.cjyun.org/10099/s10099-lfzh.m3u8?auth_key=1672502399-0-0-c9b07016069b467cfdaa9783bd64112c;{User-Agent@0151?zhubd}
洪湖新闻频道,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUTV01.m3u8?auth_key=1672502399-0-0-b944c13c0dc5551ccf445dedb5d2027b;{User-Agent@0151?zhubd}
洪湖生活频道,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUFM01.m3u8?auth_key=1672502399-0-0-69ddd1da2207155680ab702668a87438;{User-Agent@0151?zhubd}
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1672502399-0-0-0d227ce9c32f1f14f64bb3571f29a0a4;{User-Agent@0151?zhubd}
江陵经济生活,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1672502399-0-0-e85888284622c2b687cad07f883626cc;{User-Agent@0151?zhubd}
石首综合,http://sstvplay.ssgdlive.com/live/sszh.m3u8?zhubd
石首影,http://sstvplay.ssgdlive.com/live/sszh2.m3u8?zhubd
巴东综合,http://badong-live21.cjyun.org/10095/s10095-bdtv1.m3u8?auth_key=1672502399-0-0-fd35f4e44c5974d838a03d4165643e7d;{User-Agent@0151?zhubd}
沙洋电视台,https://shayang-live21.cjyun.org/10110/s10110-sytv1.m3u8?auth_key=1672502399-0-0-14f1d7dd0f03626c7c50c8fac5221877;{User-Agent@0151?zhubd}
大冶一套,http://dayeyun-live21.cjyun.org/10102/s10102-TC2T.m3u8?auth_key=1672502399-0-0-82feca5525323bbfcd40ecd186084ca9;{User-Agent@0151?zhubd}
大冶二套,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1672502399-0-0-f426faae014df67e43edf64fdfc442e4;{User-Agent@0151?zhubd}
赤壁一套,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1672502399-0-0-7c31a89b27ffafb24fdc5e16d4762860;{User-Agent@0151?zhubd}
崇阳新闻综合,http://www.cyxw.cn:10500/hls/live.m3u8?zhubd
嘉鱼新闻综合,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1672502399-0-0-98f908536976adbeef9a05f05b3bda7c;{User-Agent@0151?zhubd}
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1672502399-0-0-1c5dd20491d71706ef4c65d20039e36f;{User-Agent@0151?zhubd}
鹤峰综合频道,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1672502399-0-0-eaafae2c07fcaa8a7bfef965a96f8967;{User-Agent@0151?zhubd}
建始综合,http://jianshi-live21.cjyun.org/10094/s10094-jstv1.m3u8?auth_key=1672502399-0-0-7cab5b7dbbf6c1ce2c41ea828cc0ea3f
广水新闻频道,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1672502399-0-0-7f24515155011ceda42510faddcba656;{User-Agent@0151?zhubd}
保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8?zhubd
保康文化旅游,http://bktvplay.gdnewmedia.cc/live/bk_whly.m3u8
谷城综合频道,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1672502399-0-0-1d5c2459459f94d38ba7f22246b1d18e;{User-Agent@0151?zhubd}
黄陂新闻频道,http://live.hptv.com.cn:10080/live/cctv13.m3u8?zhubd
黄陂生活频道,http://live.hptv.com.cn:10080/live/cctv9.m3u8?zhubd
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8?zhubd
房县新闻综合,http://fangxian-live21.cjyun.org/10064/s10064-fxtv1-1.m3u8?auth_key=1672502399-0-0-97d9ab05db66a1b51bc84e534df4a3b4;{User-Agent@0151?zhubd}
郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8?zhubd
丹江口生活,https://p2bj.weizan.cn/309104/751799777014582046/live.m3u8?zhubd
阳新新闻,http://yangxin-live21.cjyun.org/10104/s10104-yangxin-tv01.m3u8?auth_key=1672502399-0-0-ada31d0b09e80db8707a4b3737fa74da;{User-Agent@0151?zhubd}

山东,#genre#
山东,http://39.135.32.10:6610/000000001000/HD-4000k-1080P-shandongstv/1.m3u8?IASHttpSessionId=OTT?shandd
山东教育卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-shandongjy/1.m3u8?IASHttpSessionId=OTT?shandd
山东教育卫视,http://39.135.32.6:6610/PLTV/77777777/224/3221225708/index.m3u8?servicetype=1&IASHttpSessionId=OTT?shandd
山东教育卫视,http://117.148.179.157/PLTV/88888888/224/3221231549/index.m3u8?shandd
中华美食,http://39.135.138.58:18890/PLTV/88888888/224/3221225924/index.m3u8?shandd
中华美食,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-zhmeishi/1.m3u8?shandd
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8?shandd
济南科教,https://quehuamtyoutlive.ijntv.cn/j8pukt/aomlrc.m3u8?shandd
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8?shandd
青岛新闻综合,http://lanjinglive02.qtvnews.com/qtv/zb9.m3u8?auth_key=2195065577-0-0-13b86545db9ed57a81bd05800caa7dd7;{User-Agent@0151?shandd}
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8?shandd
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8?shandd
东营综合,rtmp://stream.hhek.cn:9936/live/xwzh_sd?shandd
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
东营公共,rtmp://stream.hhek.cn:9936/live/ggpd_sd?shandd
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
东营科教,rtmp://stream.hhek.cn:9936/live/dyjy_sd?shandd
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd
潍坊新闻综合,http://sobeylingyun02pull.sobeylive.com/live/wf1pd.m3u8?shandd
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?shandd
潍坊农业,http://stream.wfcmw.cn/2/sd/live.m3u8?shandd
潍坊农业,http://sobeylingyun02pull.sobeylive.com/live/wf2pd.m3u8?shandd
潍坊公共,http://sobeylingyun02pull.sobeylive.com/live/wf3pd.m3u8?shandd
潍坊公共,http://stream.wfcmw.cn/3/sd/live.m3u8?shandd
潍坊科教,http://sobeylingyun02pull.sobeylive.com/live/wf4pd.m3u8?shandd
潍坊科教,http://stream.wfcmw.cn/4/sd/live.m3u8?shandd
威海综合,https://jsylivealone302.iqilu.com/live/weihai_tv01/index.m3u8?shandd
威海公共,https://jsylivealone302.iqilu.com/live/weihai_tv02/index.m3u8?shandd
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8?shandd
滨州公共,http://stream.bzcm.net/1/sd/live.m3u8?shandd
泰安新闻综合,rtmp://124.130.146.172/live/tatv0111?shandd
长清新闻综合,https://jsylivealone302.iqilu.com/live/changqing_tv01/index.m3u8?shandd
长清生活,https://jsylivealone302.iqilu.com/live/changqing_tv02/index.m3u8?shandd
济阳综合,https://jsylivealone302.iqilu.com/live/jiyang_tv01/index.m3u8?shandd
济阳影,https://jsylivealone302.iqilu.com/live/jiyang_tv02/index.m3u8?shandd
商河综合,https://jsylivealone302.iqilu.com/live/shanghe_tv01/index.m3u8?shandd
商河影,https://jsylivealone302.iqilu.com/live/shanghe_tv02/index.m3u8?shandd
即墨新闻综合,https://jsylivealone302.iqilu.com/live/jimo_tv01/index.m3u8?shandd
即墨生活服务,https://jsylivealone302.iqilu.com/live/jimo_tv02/index.m3u8?shandd
长岛综合,https://jsylivealone302.iqilu.com/live/changdao_tv01/index.m3u8?shandd
福山综合,https://jsylivealone302.iqilu.com/live/fushan_tv01/index.m3u8?shandd
福山生活,https://jsylivealone302.iqilu.com/live/fushan_tv02/index.m3u8?shandd
龙口生活,https://jsylivealone302.iqilu.com/live/longkou_tv02/index.m3u8?shandd
莱州综合,https://jsylivealone302.iqilu.com/live/laizhou_tv01/index.m3u8?shandd
莱州商务,https://jsylivealone302.iqilu.com/live/laizhou_tv02/index.m3u8?shandd
蓬莱新闻,https://jsylivealone302.iqilu.com/live/penglai_tv01/index.m3u8?shandd
